 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
10,764,0.478203434,0.999999998,0.637149027,13,3,1,1,4.934554974,4,0,0,1,0,0,0,-1,521,129.5,6400,843300,409050,1470.8125,3532.16244,2678.901876,761,13800,7280.5,0,0,0,0,1,0,0,0,0.799999088,0.050000306,0.050000378,0.050000042,0.050000186,0.397362725,0.089786255,0.030104712,0.005235602,0.851851852,0.148148148,0.177435065,0.05,0.4,-0.139583333,-0.166666667,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,1500
12,906,0.458888888,0.999999998,0.648543688,2,2,2,1,4.259381898,6,0,1,0,0,0,0,-1,850,311,1500,843300,247650,1176.875,8422.022727,4738.794426,1400,1400,1400,1,0,0,0,0,0,0,0,0.033333832,0.866345267,0.033333499,0.033653817,0.033333585,0.449823913,0.067561227,0.033112583,0.025386313,0.566037736,0.433962264,0.372979798,0.1,1,-0.296906355,-1,-0.05,0.4,-0.4,0.1,0.4,1500
5,914,0.463576158,0.999999998,0.655555554,23,0,1,0,4.871991247,10,0,0,1,0,0,0,4,2000,749.5714286,0,843300,204790,0,24450,5023.370628,0,0,0,0,1,0,0,0,0,0,0,0.91995835,0.020002515,0.020001285,0.020012415,0.020025435,0.476088118,0.169043848,0.06345733,0.020787746,0.753246753,0.246753247,0.383188349,0.033333333,1,-0.238596491,-0.5,-0.1,0,0,0.5,0,1500
10,996,0.438469493,0.999999998,0.633752243,7,1,2,1,4.612449799,9,0,0,1,0,0,0,-1,949,433.75,0,843300,292033.3333,0,6329.72973,3521.594476,0,0,0,0,0,1,0,0,0,0,0,0.91101938,0.022224654,0.02222313,0.022245826,0.022287009,0.46579235,0.239007286,0.037148594,0.008032129,0.822222222,0.177777778,0.445045045,0.1,1,-0.245486111,-0.388888889,-0.125,0,0,0.5,0,1500
11,738,0.525069637,0.999999998,0.687499999,12,3,8,0,4.806233062,10,0,0,0,0,1,0,4,2300,368.5,0,843300,147530,0,3633.333333,2284.767903,1900,19700,10800,0,0,0,0,0,1,0,1,0.143473565,0.020004601,0.201965075,0.020002457,0.614554301,0.490550776,0.239641311,0.043360434,0.004065041,0.914285714,0.085714286,0.401325758,0.1,1,-0.35,-0.5,-0.25,0,0,0.5,0,1500
10,728,0.599144079,0.999999998,0.76973684,6,0,1,0,4.803571429,6,0,0,1,0,0,0,-1,4600,926,2500,843300,279916.6667,1399,4600,2923.59673,0,0,0,0,0,0,0,0,0,1,1,0.763356358,0.033341632,0.136626915,0.033338477,0.033336619,0.504873676,0.16022126,0.048076923,0.013736264,0.777777778,0.222222222,0.384103278,0.1,1,-0.396666667,-1,-0.125,0,0,0.5,0,1500
10,797,0.493506493,0.999999998,0.675438595,13,2,1,2,4.875784191,6,0,0,0,0,0,1,-1,43,10,0,843300,278383.3333,0,3560.44128,1797.550547,585,4500,2542.5,0,1,0,0,0,0,0,0,0.033382315,0.033336902,0.866608218,0.033335528,0.033337037,0.397117872,0.109495885,0.032622334,0.018820577,0.634146341,0.365853659,0.394615385,0.1,1,-0.223148148,-0.5,-0.05,0,0,0.5,0,1500
10,797,0.487710219,0.999999998,0.683760682,13,2,11,0,4.796737767,6,0,0,0,0,0,1,-1,325,53.33333333,55600,843300,292433.3333,2171.16326,4727.185644,3273.487179,1200,7800,4500,1,0,0,0,0,0,0,0,0.033929316,0.03348733,0.389175579,0.033519222,0.509888554,0.389649972,0.101690516,0.040150565,0.011292346,0.780487805,0.219512195,0.334706439,0.1,0.7,-0.262654321,-0.7,-0.05,0,0,0.5,0,1500
8,1004,0.361022364,0.999999998,0.484899328,13,1,13,0,4.572709163,10,0,0,0,0,0,1,4,440,106.4,33900,843300,157230,1919.305737,8186.561644,3497.709665,2000,2000,2000,0,0,0,0,1,0,0,0,0.020168222,0.020026117,0.412373889,0.133878933,0.413552839,0.338959556,0.114416177,0.035856574,0.002988048,0.923076923,0.076923077,0.286269841,0.1,0.6,-0.311111111,-0.666666667,-0.1,0.333333333,0,0.166666667,0,1500
10,926,0.421621621,0.999999998,0.596190475,19,2,1,3,4.412526998,5,0,0,1,0,0,0,-1,846,335,14700,843300,367440,3174.714286,6100.554217,3864.253214,1400,2000,1700,0,0,0,0,0,1,0,1,0.640211481,0.040000355,0.040000179,0.239787849,0.040000136,0.553105356,0.255003856,0.064794816,0.016198704,0.8,0.2,0.419408369,0.033333333,0.8,-0.249166667,-0.6,-0.1,1,0.5,0.5,0.5,1500
11,992,0.51189245,0.999999998,0.713087247,20,2,10,0,4.827620968,8,0,0,0,0,1,0,-1,201,65.625,20300,843300,243712.5,2698.856745,3542.703192,3094.251349,1500,4400,2950,0,0,0,0,0,0,1,1,0.025000251,0.025003006,0.241086612,0.025000769,0.683909362,0.436306556,0.103723492,0.038306452,0.02016129,0.655172414,0.344827586,0.341606858,0.033333333,1,-0.208095238,-0.7,-0.05,0.2,-0.1,0.3,0.1,1500
12,749,0.45479452,0.999999998,0.673123485,12,0,2,0,4.841121495,6,0,0,0,0,0,1,-1,5700,1100.166667,5100,843300,188483.3333,2173.940519,5700,3282.489066,0,0,0,0,0,0,0,0,1,0,1,0.033336777,0.198448021,0.701543019,0.033335747,0.033336436,0.364275156,0.015777109,0.036048064,0.042723632,0.457627119,0.542372881,0.262113195,0.0625,1,-0.194791667,-0.8,-0.025,0.144444444,-0.077777778,0.355555556,0.077777778,1500
11,802,0.457393483,0.999999998,0.619834709,15,3,11,1,4.750623441,9,0,0,0,0,0,1,-1,568,190.2857143,0,843300,193788.8889,0,8035.529412,2618.759862,847,978,912.5,0,0,0,1,0,0,0,0,0.022224803,0.022224809,0.579687357,0.353638245,0.022224785,0.365204059,0.057389893,0.021197007,0.018703242,0.53125,0.46875,0.435962567,0.136363636,1,-0.348095238,-0.8,-0.071428571,1,-0.5,0.5,0.5,1500
10,1032,0.453385672,0.999999998,0.644182124,19,10,1,0,4.698643411,10,0,0,0,0,0,1,4,598,239.1,6000,690400,163740,1934.775,3770.114251,2745.419677,437,4800,2209.25,0,0,0,0,1,0,0,0,0.373360073,0.020791834,0.484744149,0.10070786,0.020396085,0.367482993,0.104604592,0.03003876,0.015503876,0.659574468,0.340425532,0.393794163,0.1,1,-0.245052083,-0.5,-0.05,0,0,0.5,0,1500
11,713,0.479768785,0.999999998,0.635514017,19,3,1,0,4.945301543,6,0,0,0,0,0,1,-1,326,81.16666667,20000,843300,293533.3333,2129.298246,5593.538462,3027.095027,800,800,800,0,0,1,0,0,0,0,0,0.033361255,0.03333368,0.521559864,0.033391178,0.378354024,0.380224848,0.084607331,0.029453015,0.018232819,0.617647059,0.382352941,0.319457328,0.0625,1,-0.212820513,-0.7,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,1500
11,939,0.426419466,0.999999998,0.54916512,47,3,1,0,4.939297125,5,0,0,0,0,0,1,-1,86,16.4,23100,843300,457860,2137.573333,3465.108294,2736.586438,744,1300,992.3333333,0,0,0,0,1,0,0,0,0.041663496,0.040135339,0.837900609,0.040296526,0.040004031,0.441294209,0.08006017,0.026624068,0.017039404,0.609756098,0.390243902,0.409283117,0.05,0.8,-0.280555556,-0.6,-0.05,0.5,0.136363636,0,0.136363636,1500
8,702,0.473760932,0.999999998,0.60508083,14,1,1,1,5.024216524,10,0,0,1,0,0,0,217,1400,578.6666667,0,69100,17950,0,3281.6,2238.465514,4100,4100,4100,0,0,0,0,0,0,1,1,0.615925013,0.020000932,0.020004642,0.020036255,0.324033159,0.44076182,0.077532468,0.035612536,0.018518519,0.657894737,0.342105263,0.315166234,0.033333333,0.8,-0.278846154,-0.7,-0.1,0,0,0.5,0,1500
9,1143,0.460930641,0.999999998,0.670196671,17,15,1,0,4.560804899,5,0,0,1,0,0,0,-1,215,55.918,44700,843300,480380,1831.352594,3578.892475,2996.650598,703,6200,1989.8,0,0,0,0,1,0,0,0,0.441165929,0.237786056,0.240062229,0.040977705,0.040008081,0.413791164,0.054930092,0.045494313,0.026246719,0.634146341,0.365853659,0.322863595,0.033333333,1,-0.300833333,-0.9,-0.1,1,-0.05,0.5,0.05,1500
8,831,0.499999999,0.999999998,0.651356992,1,1,1,0,4.398315283,5,0,0,1,0,0,0,-1,792,346,0,843300,307098.8,0,3449.651023,1644.797029,5500,5500,5500,0,0,1,0,0,0,0,0,0.639639908,0.240213296,0.040001718,0.040143768,0.040001309,0.353581591,0.109286527,0.04211793,0.02166065,0.660377358,0.339622642,0.348917749,0.05,1,-0.264969136,-0.7,-0.05,1,-1,0.5,1,1400
10,1053,0.396135265,0.999999998,0.584775085,13,2,2,0,4.696106363,6,1,0,0,0,0,0,-1,819,231.6666667,9100,843300,247100,2931.285714,4325.355133,3751.928614,2500,2500,2500,0,1,0,0,0,0,0,0,0.033680391,0.03390652,0.033844834,0.033413229,0.865155026,0.511735209,0.174588745,0.048433048,0.014245014,0.772727273,0.227272727,0.429666412,0.1,1,-0.316666667,-1,-0.05,0,0,0.5,0,1400
15,755,0.469529085,0.999999998,0.597457626,4,3,4,0,4.676821192,7,0,1,0,0,0,0,-1,851,133.4285714,5200,843300,241971.4286,1961.678808,4620.579439,3314.865386,1400,1400,1400,0,1,0,0,0,0,0,0,0.171428003,0.742706467,0.028573748,0.028720321,0.028571461,0.351953003,0.150509648,0.026490066,0.010596026,0.714285714,0.285714286,0.462827381,0.0625,1,-0.197569444,-0.3,-0.125,0,0,0.5,0,1400
14,721,0.435211267,0.999999998,0.590588234,14,6,3,0,4.661581137,10,0,0,0,0,1,0,-1,1500,405.3333333,0,843300,293010,0,4422.39777,2545.969946,835,33100,8587,0,1,0,0,0,0,0,0,0.417704693,0.020077928,0.02049378,0.020316879,0.52140672,0.406964723,0.03477464,0.051317614,0.027739251,0.649122807,0.350877193,0.315896806,0.05,1,-0.312986111,-0.5,-0.05,0,0,0.5,0,1400
10,894,0.520858164,0.999999998,0.657293496,37,5,18,0,4.750559284,5,0,1,0,0,0,0,217,867,496.4,3800,617900,149660,1603.947368,3228.843445,2446.482619,892,1300,1064,0,0,0,0,1,0,0,0,0.040001854,0.839529812,0.040080272,0.040388039,0.040000023,0.46196712,0.143237734,0.045861298,0.021252796,0.683333333,0.316666667,0.469931633,0.033333333,1,-0.350950292,-1,-0.1,1,0.5,0.5,0.5,1400
8,783,0.442580645,0.999999998,0.621809743,6,3,1,0,4.434227331,10,0,0,1,0,0,0,4,4900,818,0,843300,251260,0,12300,3763.899249,11100,11100,11100,0,1,0,0,0,0,0,0,0.820010532,0.119219504,0.02001472,0.020016568,0.020738675,0.570611778,0.227225762,0.051085568,0.006385696,0.888888889,0.111111111,0.320865801,0.033333333,0.8,-0.125,-0.166666667,-0.1,0.8,0.4,0.3,0.4,1400
6,768,0.482666666,0.999999998,0.653104924,22,5,11,0,4.65625,6,0,0,0,0,1,0,-1,1300,249.5,9700,843300,214816.6667,2845.670357,4064.675333,3442.469358,2000,83300,23325,1,0,0,0,0,0,0,0,0.033589393,0.03337087,0.033355359,0.033390511,0.866293869,0.492478605,0.147445687,0.055989583,0.01953125,0.74137931,0.25862069,0.377737592,0.0625,0.6,-0.328822751,-0.8,-0.1,0.5,0.5,0,0.5,1400
5,1125,0.457245724,0.999999998,0.645550527,17,12,1,1,4.588444444,9,0,1,0,0,0,0,4,742,206.4444444,10300,843300,176744.4444,2346.425,4171.225914,3187.346159,742,8300,3261.777778,0,0,0,0,0,0,1,1,0.140010955,0.792911131,0.022253482,0.022602177,0.022222255,0.487290043,0.075865182,0.032888889,0.012444444,0.725490196,0.274509804,0.277132327,0.033333333,0.6,-0.318197279,-1,-0.05,0,0,0.5,0,1400
11,839,0.44297719,0.999999998,0.653333332,12,3,1,0,4.429082241,6,0,0,0,0,0,1,-1,616,149.6666667,16500,843300,276450,1347.463636,5959.428571,2842.795716,1100,4500,2733.333333,0,0,0,0,1,0,0,0,0.033333555,0.033337563,0.866660424,0.033333504,0.033334954,0.538953168,0.141928375,0.034564958,0.015494636,0.69047619,0.30952381,0.397910136,0.1,1,-0.321794872,-0.7,-0.1,0.1,0.3,0.4,0.3,1400
13,989,0.43509865,0.999999998,0.593749999,9,2,1,1,4.418604651,10,0,0,1,0,0,0,217,1200,515.875,0,51900,13220,0,3127.710843,1803.363841,4500,7000,5750,0,0,0,0,0,0,1,1,0.919735657,0.020009858,0.020005118,0.020072628,0.020176738,0.463170274,0.1812307,0.067745197,0.015166835,0.817073171,0.182926829,0.331848711,0.033333333,0.8,-0.193386243,-0.4,-0.025,0.433333333,0.216666667,0.066666667,0.216666667,1400
10,1027,0.515361744,0.999999998,0.730263157,28,9,10,1,4.628042843,7,0,0,0,0,1,0,4,286,113.3333333,0,843300,177500,0,4129.186813,2593.542198,659,4400,2239.666667,0,0,1,0,0,0,0,0,0.028584222,0.02857601,0.028606051,0.028573973,0.885659744,0.484406457,0.106703654,0.040895813,0.018500487,0.68852459,0.31147541,0.35959596,0.033333333,1,-0.290611947,-1,-0.05,1,0.6,0.5,0.6,1400
9,683,0.465081723,0.999999998,0.619402984,15,6,1,1,4.891654466,8,0,0,0,0,0,1,-1,0,-1,0,843300,211412.5,0,3484.919628,1767.731351,1200,4300,2120,0,0,0,0,1,0,0,0,0.025000841,0.025279536,0.649605428,0.025000428,0.275113766,0.402658414,0.036818688,0.035139092,0.027818448,0.558139535,0.441860465,0.303499278,0.033333333,0.6,-0.258437761,-0.875,-0.071428571,0.288888889,-0.155555556,0.211111111,0.155555556,1400
8,706,0.417613636,0.999999998,0.510022271,49,2,44,0,4.788951841,6,0,0,0,0,0,0,4,852,216,0,617900,220683.3333,0,7312.333333,3229.134472,4300,10000,7150,0,0,0,1,0,0,0,0,0.033335589,0.372230894,0.033334659,0.527764446,0.033334412,0.680529954,-0.12953149,0.02407932,0.056657224,0.298245614,0.701754386,0.43837535,0.05,1,-0.405833333,-1,-0.066666667,0.95,-0.7,0.45,0.7,1400
11,817,0.452020201,0.999999998,0.562383612,24,3,21,0,4.900856793,10,0,0,0,0,1,0,4,912,418.7,3400,690400,164410,2156,6549.428571,3207.98022,50200,50200,50200,1,0,0,0,0,0,0,0,0.020001561,0.020002321,0.640471586,0.020002746,0.299521786,0.373035829,0.072635166,0.022031824,0.008567931,0.72,0.28,0.276298701,0.1,1,-0.194217687,-0.5,-0.008333333,0.9,0.6,0.4,0.6,1400
13,1056,0.445853658,0.999999998,0.59969088,28,2,3,0,4.892045455,10,0,0,0,0,0,1,-1,526,207.6666667,0,843300,175120,0,4217.319149,1975.813484,4200,4200,4200,0,0,0,0,0,0,1,1,0.020008215,0.114044196,0.718337642,0.020015254,0.127594692,0.373333903,0.010658274,0.016098485,0.019886364,0.447368421,0.552631579,0.315708556,0.0625,1,-0.221882086,-0.8,-0.05,0.701515152,0.245454545,0.201515152,0.245454545,1400
10,962,0.428422152,0.999999998,0.611211572,15,7,1,0,5.038461538,6,0,0,1,0,0,0,-1,1300,412,0,843300,394700,0,5385.045,3280.029515,1700,3300,2642.857143,1,0,0,0,0,0,0,0,0.866578576,0.033337316,0.033334812,0.033334956,0.033414339,0.441115513,0.228453298,0.043659044,0.001039501,0.976744186,0.023255814,0.407112966,0.033333333,1,-0.25,-0.25,-0.25,0,0,0.5,0,1400
8,934,0.470654627,0.999999998,0.638989169,28,2,9,0,4.282655246,10,0,0,0,0,1,0,217,717,395.125,0,69100,33410,0,3983.33,2601.95379,1500,1500,1500,0,1,0,0,0,0,0,0,0.020520698,0.020030251,0.020125332,0.222969429,0.71635429,0.43065905,0.218746895,0.04496788,0.010706638,0.807692308,0.192307692,0.376810967,0.1,0.85,-0.16875,-0.25,-0.05,0.54,0.16,0.04,0.16,1400
10,797,0.477272727,0.999999998,0.690909089,13,0,1,0,4.73902133,7,0,0,1,0,0,0,4,1600,527.6,0,690400,205685.7143,0,3812.5,2034.575276,0,0,0,1,0,0,0,0,0,0,0,0.885686944,0.028572124,0.028597362,0.028571848,0.028571723,0.497226402,-0.005903218,0.040150565,0.027603513,0.592592593,0.407407407,0.356422484,0.033333333,0.7,-0.543560606,-1,-0.05,0.5,-0.5,0,0.5,1400
10,899,0.491582491,0.999999998,0.630470015,22,1,0,0,5.666295884,5,0,0,1,0,0,0,4,421,218.25,0,690400,305340,0,3647.194737,2165.222279,0,0,0,0,0,0,0,0,0,1,1,0.83999396,0.040002346,0.0400013,0.040001401,0.040000993,0.30714723,0.151538108,0.058954394,0.004449388,0.929824561,0.070175439,0.306444499,0.033333333,1,-0.15625,-0.25,-0.05,0.5,0.5,0,0.5,1400
7,889,0.449095022,0.999999998,0.651209676,7,4,1,1,4.121484814,3,0,1,0,0,0,0,4,400,150.3333333,25200,843300,359600,2804.494444,4758.91954,3602.391796,1300,9800,7625,1,0,0,0,0,0,0,0,0.066666687,0.732944983,0.066667531,0.067054111,0.066666688,0.480164683,0.156998016,0.039370079,0.01912261,0.673076923,0.326923077,0.407687075,0.1,0.8,-0.278186275,-0.6,-0.05,0,0,0.5,0,1400
16,1055,0.487636003,0.999999998,0.680194804,7,4,0,29,4.454976303,4,0,1,0,0,0,0,-1,176,43.25,42300,843300,384225,2119.515679,3417.404237,2856.716507,1900,1900,1900,0,1,0,0,0,0,0,0,0.050003335,0.052256835,0.050148047,0.797591757,0.050000027,0.462063492,-0.032172808,0.055924171,0.054976303,0.504273504,0.495726496,0.397109656,0.05,1,-0.444451286,-1,-0.05,0.15,0.5,0.35,0.5,1400
13,876,0.375570776,0.999999998,0.540598289,5,2,1,0,4.444063927,10,0,0,1,0,0,0,217,515,385.7142857,0,617900,95520,0,4185.965517,1897.342932,2200,3000,2600,0,0,0,0,1,0,0,0,0.331030956,0.418883315,0.02000973,0.020002077,0.210073922,0.417541237,0.097044178,0.033105023,0.010273973,0.763157895,0.236842105,0.307263771,0.033333333,0.8,-0.239197531,-1,-0.1,0.066666667,0.033333333,0.433333333,0.033333333,1400
7,905,0.411036036,0.999999998,0.554770317,26,2,15,0,5.297237569,8,0,0,0,1,0,0,4,534,224.1666667,0,690400,133150,0,4673.676871,2831.730866,12400,12400,12400,0,0,0,1,0,0,0,0,0.496335701,0.025037156,0.26997199,0.025117007,0.183538146,0.521724478,0.212734944,0.048618785,0.015469613,0.75862069,0.24137931,0.462637741,0.033333333,1,-0.211904762,-0.5,-0.1,0,0,0.5,0,1400
10,1049,0.468330134,0.999999998,0.649371068,2,1,8,0,4.95900858,7,0,0,0,0,0,1,-1,1600,326.1666667,0,843300,160585.7143,0,4339.671875,2284.607745,1500,1500,1500,0,0,1,0,0,0,0,0,0.028588904,0.173256293,0.740967651,0.028574312,0.028612841,0.424616756,0.028453654,0.037178265,0.02478551,0.6,0.4,0.292292152,0.05,0.6,-0.309455128,-1,-0.1,0.9,-0.6,0.4,0.6,1400
13,682,0.490398818,0.999999998,0.625581394,12,0,2,0,4.762463343,7,0,0,0,0,1,0,-1,585,109.1428571,1200,843300,359200,845,3405.697196,2506.584145,0,0,0,0,0,0,0,0,1,0,1,0.028572289,0.028573477,0.589077994,0.0285718,0.32520444,0.504877574,0.099489223,0.04398827,0.021994135,0.666666667,0.333333333,0.341612554,0.1,0.75,-0.248703704,-0.6,-0.05,0,0,0.5,0,1400
13,777,0.494764397,0.999999998,0.68505747,6,4,1,0,4.413127413,4,0,1,0,0,0,0,-1,543,135,19600,843300,378550,2953.602446,3562.101631,3231.223196,936,2100,1522.5,0,0,0,0,1,0,0,0,0.050004717,0.513887007,0.335035858,0.051072344,0.050000074,0.451420229,0.040736833,0.052767053,0.030888031,0.630769231,0.369230769,0.310008183,0.0625,0.7,-0.307696759,-1,-0.05,0.9,0.8,0.4,0.8,1400
11,1045,0.476282671,0.999999998,0.668769715,18,6,2,3,4.623923445,8,0,0,0,0,0,1,-1,752,170.25,2800,843300,240375,1314.8,3521.818713,2706.302507,828,8200,2721.333333,0,0,0,0,0,0,1,1,0.02500036,0.025007115,0.631899571,0.025001598,0.293091357,0.459443714,0.168073319,0.043062201,0.01722488,0.714285714,0.285714286,0.392839827,0.05,1,-0.233333333,-0.7,-0.05,0.5,0.5,0,0.5,1400
12,810,0.485350318,0.999999998,0.669491524,21,3,2,3,4.80617284,6,0,0,0,0,0,1,-1,599,207.8333333,994,843300,274132.3333,796.5,3576.691555,2114.972717,927,3700,2209,0,0,0,1,0,0,0,0,0.30387495,0.033334024,0.596121577,0.033333797,0.033335652,0.411641703,0.129390765,0.032098765,0.008641975,0.787878788,0.212121212,0.33464036,0.05,0.9,-0.30515873,-0.6,-0.125,0,0,0.5,0,1400
10,839,0.424317617,0.999999998,0.587737842,27,11,2,0,4.511323004,6,0,0,1,0,0,0,-1,632,263.8333333,2200,843300,275250,1201.785714,3395.063098,2133.536639,725,6500,2245.888889,0,0,0,1,0,0,0,0,0.676139074,0.033335687,0.223853049,0.033333824,0.033338367,0.317516534,0.04854084,0.028605483,0.015494636,0.648648649,0.351351351,0.36577381,0.1,1,-0.269017094,-0.8,-0.1,0.066666667,0,0.433333333,0,1400
10,974,0.463439752,0.999999998,0.691312383,15,0,1,0,4.551334702,9,0,0,1,0,0,0,4,2200,610.6666667,0,690400,162660.1111,0,3414.578365,1576.0777,0,0,0,1,0,0,0,0,0,0,0,0.367154191,0.132039124,0.394019613,0.022224677,0.084562395,0.405756183,0.10358915,0.028747433,0.009240246,0.756756757,0.243243243,0.298349567,0.033333333,1,-0.32345679,-1,-0.125,0,0,0.5,0,1300
8,1085,0.397590361,0.999999998,0.562893081,13,3,1,1,4.849769585,10,0,0,0,0,0,1,-1,1000,414.8,2900,843300,172470,1569.457143,3577.488421,2423.601733,1700,3900,2800,0,0,0,0,0,0,1,1,0.020100349,0.119492239,0.622177445,0.02000104,0.218228927,0.465244709,0.127761243,0.037788018,0.015668203,0.706896552,0.293103448,0.384320557,0.2,0.9,-0.256372549,-0.666666667,-0.1,0.8,0.4,0.3,0.4,1300
8,1239,0.369281045,0.999999998,0.588235293,25,2,1,2,4.15496368,9,1,0,0,0,0,0,4,206,97,0,843300,205533.3333,0,4839.196498,3215.79357,2000,5800,3900,0,1,0,0,0,0,0,0,0.022647723,0.022240887,0.022250683,0.022297071,0.910563636,0.484590001,0.156585783,0.0322841,0.01291364,0.714285714,0.285714286,0.481266234,0.05,1,-0.2546875,-0.5,-0.05,0.3,0,0.2,0,1300
8,667,0.575572518,0.999999998,0.762672809,4,1,3,1,5.092953523,7,0,0,0,0,0,1,-1,397,78.6,0,843300,244600,0,3428.871058,1696.979325,936,936,936,1,0,0,0,0,0,0,0,0.453597042,0.028575827,0.460677763,0.028574077,0.028575291,0.398895508,-0.004228863,0.029985007,0.026986507,0.526315789,0.473684211,0.264693182,0.0625,0.5,-0.287345679,-0.8,-0.1,0,0,0.5,0,1300
8,657,0.48919753,0.999999998,0.612676055,27,24,9,0,5.053272451,10,0,0,0,1,0,0,4,579,198.7,22100,690400,147930,2635.176471,4063.075269,3322.773383,1300,30400,12160,0,0,0,0,0,1,0,1,0.506440871,0.020325409,0.020120253,0.020954895,0.432158572,0.51786516,0.139508578,0.03805175,0.01369863,0.735294118,0.264705882,0.383909091,0.033333333,1,-0.365167549,-0.75,-0.125,0.4375,0.1875,0.0625,0.1875,1300
13,710,0.470496894,0.999999998,0.556306305,57,3,10,0,4.787323944,7,0,1,0,0,0,0,-1,457,143.4285714,18300,843300,198428.5714,2414.964286,3578.892475,3125.410275,1200,7500,4350,0,0,0,0,1,0,0,0,0.029840318,0.627727484,0.028781686,0.285077228,0.028573283,0.467056933,0.055941517,0.021126761,0.018309859,0.535714286,0.464285714,0.326161616,0.05,0.7,-0.298397436,-0.5,-0.05,0.7,-0.4,0.2,0.4,1300
8,834,0.45054945,0.999999998,0.598039215,35,4,19,1,4.731414868,7,0,1,0,0,0,0,-1,849,150.4285714,9100,843300,410828.5714,2761.586207,5974.783562,4304.555508,1600,8800,5200,0,0,0,0,1,0,0,0,0.028572141,0.353138992,0.028571832,0.561145579,0.028571456,0.434024494,0.160233193,0.025179856,0.019184652,0.567567568,0.432432432,0.471516182,0.1,1,-0.196334135,-0.4,-0.05,0.3,0.2,0.2,0.2,1300
10,846,0.465393794,0.999999998,0.713043477,10,0,1,0,4.56501182,1,0,0,0,1,0,0,-1,0,-1,843300,843300,843300,3573.416447,3573.416447,3573.416447,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.471306818,0.180979775,0.059101655,0.022458629,0.724637681,0.275362319,0.417025974,0.033333333,1,-0.309429825,-1,-0.05,0,0,0.5,0,1300
10,721,0.508356545,0.999999998,0.649377592,17,1,1,0,5.625520111,8,0,0,1,0,0,0,-1,748,307.19875,2000,843300,311000,1020.444444,7114.479452,3281.072197,0,0,0,1,0,0,0,0,0,0,0,0.651304187,0.150219178,0.148475198,0.025000933,0.025000503,0.304698691,0.119691804,0.061026352,0.008321775,0.88,0.12,0.273247245,0.033333333,0.9,-0.295833333,-0.5,-0.05,0.5,0.5,0,0.5,1300
12,1080,0.496153846,0.999999998,0.714052286,7,5,0,26,4.364814815,6,0,1,0,0,0,0,-1,549,90.66666667,20800,843300,533666.6667,2554.212121,5834.965235,3929.040267,1300,1900,1600,0,0,0,1,0,0,0,0,0.03333473,0.034116386,0.03339009,0.865825394,0.0333334,0.453640921,0.002553665,0.058333333,0.051851852,0.529411765,0.470588235,0.407713702,0.05,1,-0.425007086,-1,-0.05,0.5,-0.3,0,0.3,1300
9,793,0.535211267,0.999999998,0.740976644,8,4,3,1,4.442622951,10,0,0,0,0,0,1,-1,555,150.5555556,0,843300,200151.3,0,4467.262673,2313.582145,828,1800,1332,0,0,0,0,0,0,1,1,0.503666959,0.120226351,0.335862965,0.020090693,0.020153033,0.359109569,0.006086729,0.027742749,0.023959647,0.536585366,0.463414634,0.28392562,0.05,0.6,-0.289473684,-0.666666667,-0.05,0,0,0.5,0,1300
11,784,0.396396396,0.999999998,0.558472552,4,1,8,0,4.256377551,9,0,0,0,0,1,0,4,1100,355.5,0,690400,144122.2222,0,5794.791667,2980.543413,14700,14700,14700,1,0,0,0,0,0,0,0,0.022238238,0.578376678,0.022228904,0.022293179,0.354863,0.389508177,-0.038478235,0.029336735,0.044642857,0.396551724,0.603448276,0.334039149,0.136363636,0.7,-0.27452381,-0.6,-0.05,0,0,0.5,0,1300
12,930,0.462637362,0.999999998,0.61016949,12,3,0,4,4.933333333,8,0,0,0,0,0,1,-1,647,80,1600,843300,219562.5,1123.5,3480.812217,2014.434584,2100,2100,2100,0,1,0,0,0,0,0,0,0.025000771,0.025279525,0.64829886,0.025006215,0.27641463,0.29273399,0.039614122,0.021505376,0.022580645,0.487804878,0.512195122,0.327380952,0.1,0.75,-0.192857143,-0.3,-0.1,0,0,0.5,0,1300
